window_start,src_ip,n_packets,pkt_rate,mean_ipd_ms,jitter_ms,rssi_mean_dbm,rssi_std_dbm,mean_pkt_len,std_pkt_len,ttl_mean,ttl_std,n_unique_src,n_unique_dst,dup_ip_id,label,node
66.0,10.42.0.2,350,70.0,14.171598853868185,19.1644863791651,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
71.0,10.42.0.2,350,70.0,14.173776504297983,19.455472195091836,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
33.5,10.42.0.2,350,70.0,14.161925501432666,18.10155601300281,,,265.4,6.078285838890353,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
48.5,10.42.0.2,350,70.0,14.219472779369642,18.489830350251218,,,235.3,1.1015748039559554,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
63.5,10.42.0.2,42,8.4,12.963609756097444,14.801519705888849,16.0,0.0,182.0,0.0,64.0,0.0,1,1,36,0,wifi-phy-0-drones-host-0-0
8.5,10.42.0.2,50,10.0,100.00375510204084,0.12204624928180431,16.0,0.0,258.96,10.343014994849106,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
68.5,10.42.0.2,350,70.0,14.130739255014296,19.37412840855171,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
58.5,10.42.0.2,350,70.0,14.165810888252155,18.587382730404386,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
46.0,10.42.0.2,350,70.0,14.191071633237836,17.799831399607974,16.0,0.0,237.66,0.9731937202797689,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
895.0,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
131.0,10.42.0.2,287,57.4,14.081734265734278,19.57251411180094,16.0,0.0,183.0,0.0,64.0,0.0,1,1,246,0,wifi-phy-0-drones-host-2-0
87.5,10.42.0.2,500,100.0,9.985533066132241,7.218985504059755,16.0,0.0,150.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
106.0,10.42.0.2,350,70.0,14.165375358166175,19.351022911875074,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
58.5,10.42.0.2,350,70.0,14.165810888252155,18.58738273040405,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
61.0,10.42.0.2,350,70.0,14.151083094555888,18.35002006249477,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
23.5,10.42.0.2,350,70.0,14.163656160458451,18.437244246372618,,,221.74,22.942018607024163,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
58.5,10.42.0.2,350,70.0,14.165810888252155,18.58738273040405,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
33.5,10.42.0.2,350,70.0,14.161925501432666,18.102922534564584,16.0,0.0,267.4,6.078285838890353,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
26.0,10.42.0.2,350,70.0,14.132653295128932,18.47966757871,16.0,0.0,226.84,38.265362104163486,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
116.0,10.42.0.2,350,70.0,14.107553008595985,19.631538142496513,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
61.0,10.42.0.2,217,43.4,14.034759259259236,17.976350138790842,16.0,0.0,182.0,0.0,64.0,0.0,1,1,186,0,wifi-phy-0-drones-host-0-0
31.0,10.42.0.2,350,70.0,14.1182693409742,17.75165617736007,16.0,0.0,267.48,5.322644494291109,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
16.0,10.42.0.2,350,70.0,14.14272779369627,17.968850135269697,16.0,0.0,236.26,0.7707771540487163,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
86.0,10.42.0.2,350,70.0,14.126957020057297,19.19440943593036,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
78.5,10.42.0.2,350,70.0,14.12500859598852,19.148762870928348,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
81.0,10.42.0.2,350,70.0,14.15658452722062,19.403756421892027,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
182.5,10.42.0.2,500,100.0,9.985533066132298,7.218985504059812,16.0,0.0,150.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
1050.0,10.42.0.2,500,100.0,9.985565130260303,7.202985536187445,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
16.0,10.42.0.2,350,70.0,14.142750716332378,17.969054403889665,,,234.26,0.7707771540487163,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
123.5,10.42.0.2,350,70.0,14.197295128939805,19.264109246819363,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
46.0,10.42.0.2,350,70.0,14.191071633237836,17.799831399607974,16.0,0.0,237.66,0.9731937202797689,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
88.5,10.42.0.2,350,70.0,14.216699140401118,18.931071408672132,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
227.5,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
6.0,10.42.0.2,100,20.0,49.498222222222225,49.63313371707327,16.0,0.0,185.36,72.14666879476708,64.0,0.0,2,2,0,0,wifi-phy-0-ZSPs-host-3-0
31.0,10.42.0.2,350,70.0,14.1182693409742,17.75165617736007,16.0,0.0,267.48,5.322644494291109,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
895.0,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
905.0,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
108.5,10.42.0.2,350,70.0,14.165375358166175,19.76505894283703,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
56.0,10.42.0.2,350,70.0,14.097902578796553,18.57061751072798,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
51.0,10.42.0.2,350,70.0,14.12111174785101,18.40089649247468,16.0,0.0,221.98,24.984055660546463,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
992.5,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
11.0,10.42.0.2,104,20.8,47.94784466019417,44.21836710828928,16.0,0.0,244.89423076923077,12.883283568991407,64.0,0.0,1,1,54,0,wifi-phy-0-drones-host-2-0
73.5,10.42.0.2,350,70.0,14.129421203438394,18.46159821340939,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
93.5,10.42.0.2,350,70.0,14.117386819484247,20.619538009269004,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
11.0,10.42.0.2,145,29.0,34.29769444444445,41.011073490596054,16.0,0.0,207.2344827586207,58.02358402134422,64.0,0.0,2,2,54,0,wifi-phy-0-drones-host-1-0
133.5,10.42.0.2,112,22.4,13.76014414414418,19.377845568125846,,,181.0,0.0,64.0,0.0,1,1,96,0,wifi-phy-0-drones-host-1-0
41.0,10.42.0.2,350,70.0,14.134922636103145,19.01974621469422,16.0,0.0,242.82,10.143054139554662,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
182.5,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,150.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
26.0,10.42.0.2,350,70.0,14.132653295128932,18.47966757871,16.0,0.0,226.84,38.265362104163486,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
91.0,10.42.0.2,350,70.0,14.15967908309455,19.53168276648739,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
1110.0,10.42.0.2,500,100.0,9.985565130260303,7.202985536187445,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
13.5,10.42.0.2,254,50.8,19.477043478260878,26.813534618789948,16.0,0.0,237.70866141732284,5.748497292859706,64.0,0.0,1,1,204,0,wifi-phy-0-drones-host-0-0
28.5,10.42.0.2,350,70.0,14.199220630372496,17.95350721848406,16.0,0.0,255.72,31.95244317171746,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
111.0,10.42.0.2,350,70.0,14.178727793696263,19.730195256727317,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
1.0,10.42.0.2,41,8.2,122.81337500000001,142.94292068246807,16.0,0.0,257.1951219512195,20.490509403373945,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-0-0
53.5,10.42.0.2,350,70.0,14.140229226361045,18.88264647914418,16.0,0.0,194.34,23.269970318516563,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
126.0,10.42.0.2,350,70.0,14.145719197707713,18.793575852387338,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
11.0,10.42.0.2,82,16.4,49.38424691358024,49.62928615430547,16.0,0.0,186.32926829268294,72.47069307667445,64.0,0.0,2,2,0,0,wifi-phy-0-ZSPs-host-3-0
1.0,10.42.0.2,82,16.4,60.66453086419754,115.63333014745267,16.0,0.0,185.4512195121951,71.6255958868668,64.0,0.0,2,3,1,0,wifi-phy-0-drones-host-1-0
18.5,10.42.0.2,350,70.0,14.185948424068767,18.55270358653512,16.0,0.0,236.02,0.8376184003036352,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
86.0,10.42.0.2,350,70.0,14.126957020057297,19.194409435931064,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
95.0,10.42.0.2,500,100.0,9.985533066132241,7.218985504059755,16.0,0.0,150.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
11.0,10.42.0.2,104,20.8,47.94784466019417,44.21836710828928,16.0,0.0,244.89423076923077,12.883283568991407,64.0,0.0,1,1,54,0,wifi-phy-0-drones-host-0-0
567.5,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
91.0,10.42.0.2,350,70.0,14.15967908309455,19.531682766488064,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
1.0,10.42.0.2,82,16.4,60.635493827160495,117.12888964442709,16.0,0.0,185.4512195121951,73.59752955445666,64.0,0.0,2,3,1,0,wifi-phy-0-ZSPs-host-3-0
116.0,10.42.0.2,350,70.0,14.107553008595985,19.631538142497075,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
96.0,10.42.0.2,350,70.0,14.149707736389647,19.855326326037797,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
81.0,10.42.0.2,350,70.0,14.15658452722062,19.403756421891163,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
31.0,10.42.0.2,350,70.0,14.118223495702006,17.751114729480125,,,265.48,5.322644494291109,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
23.5,10.42.0.2,350,70.0,14.162418338108882,18.434212430684614,16.0,0.0,223.74,22.942018607024163,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
56.0,10.42.0.2,350,70.0,14.097902578796553,18.57061751072798,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
21.0,10.42.0.2,350,70.0,14.153547277936953,18.31493373571052,,,234.4,0.981198612072183,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
98.5,10.42.0.2,350,70.0,14.144424068767897,18.919943489411654,16.0,0.0,182.32,0.467143977486605,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
48.5,10.42.0.2,350,70.0,14.219449856733535,18.489823367349686,16.0,0.0,237.3,1.1015748039559554,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
43.5,10.42.0.2,350,70.0,14.21059025787966,18.14129774206378,16.0,0.0,238.18,0.7933462553023695,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
880.0,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
123.5,10.42.0.2,350,70.0,14.197295128939805,19.264109246818165,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
118.5,10.42.0.2,350,70.0,14.16004584527221,19.82251270169271,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
131.0,10.42.0.2,287,57.4,14.081734265734278,19.572514111801997,,,181.0,0.0,64.0,0.0,1,1,246,0,wifi-phy-0-drones-host-1-0
18.5,10.42.0.2,350,70.0,14.185971346704864,18.55282112327969,,,234.02,0.8376184003036352,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
36.0,10.42.0.2,350,70.0,14.149982808022925,17.758252769371836,16.0,0.0,266.82,7.5942332215633,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
1.0,10.42.0.2,41,8.2,122.81337500000001,142.94292068246807,16.0,0.0,257.1463414634146,20.68279596138994,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-2-0
83.5,10.42.0.2,350,70.0,14.193547277936958,19.17453360381945,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
242.5,10.42.0.2,500,100.0,9.985565130260532,7.2029855361888115,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
757.5,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
38.5,10.42.0.2,350,70.0,14.142888252148996,18.199963507681456,,,254.28,14.204862156406923,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
21.0,10.42.0.2,350,70.0,14.153570200573071,18.31502225041061,16.0,0.0,236.4,0.981198612072183,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
118.5,10.42.0.2,350,70.0,14.16004584527221,19.822512701693586,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
877.5,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
73.5,10.42.0.2,350,70.0,14.129421203438394,18.461598213408834,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
103.5,10.42.0.2,350,70.0,14.215289398280792,19.40395583688226,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
3.5,10.42.0.2,100,20.0,49.529343434343446,46.636836355998604,16.0,0.0,186.27,71.08791754019822,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
93.5,10.42.0.2,350,70.0,14.117386819484206,20.619538009269668,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
126.0,10.42.0.2,350,70.0,14.145719197707713,18.79357585238712,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
128.5,10.42.0.2,350,70.0,14.206292263610338,19.24154905675916,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
76.0,10.42.0.2,350,70.0,14.092171919770756,18.460170999285527,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
275.0,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
63.5,10.42.0.2,350,70.0,14.173719197707728,18.937651628261044,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
71.0,10.42.0.2,350,70.0,14.173776504297983,19.455472195092415,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
48.5,10.42.0.2,350,70.0,14.219449856733535,18.489823367349686,16.0,0.0,237.3,1.1015748039559554,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
53.5,10.42.0.2,350,70.0,14.141512893982817,18.886271269262128,,,192.34,23.269970318516563,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
13.5,10.42.0.2,32,6.4,48.390580645161315,49.601699466706094,16.0,0.0,185.125,71.92099159673805,64.0,0.0,2,2,0,0,wifi-phy-0-ZSPs-host-3-0
175.0,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,150.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
8.5,10.42.0.2,100,20.0,49.50048484848486,49.63541946576751,16.0,0.0,186.64,73.0484162122021,64.0,0.0,2,2,0,0,wifi-phy-0-ZSPs-host-3-0
137.5,10.42.0.2,500,100.0,9.985533066132298,7.218985504059812,16.0,0.0,150.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
43.5,10.42.0.2,350,70.0,14.21059025787966,18.141109015613168,,,236.18,0.7933462553023695,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
8.5,10.42.0.2,100,20.0,49.5299191919192,46.63063176151817,16.0,0.0,186.64,71.04864175302365,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
121.0,10.42.0.2,350,70.0,14.192595988538676,19.579188106539192,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
113.5,10.42.0.2,350,70.0,14.139816618911151,19.24453173047074,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
6.0,10.42.0.2,100,20.0,49.5280606060606,46.649959300558784,16.0,0.0,185.36,70.14883455838014,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
36.0,10.42.0.2,350,70.0,14.150005730659032,17.75572662034967,,,264.82,7.5942332215633,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
3.5,10.42.0.2,50,10.0,99.99951020408163,0.1110914538582866,16.0,0.0,258.54,11.524968458055913,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
28.5,10.42.0.2,350,70.0,14.197226361031518,17.948615106413094,,,253.72,31.95244317171746,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
96.0,10.42.0.2,350,70.0,14.14970773638969,19.85532632603678,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
617.5,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
61.0,10.42.0.2,350,70.0,14.151083094555888,18.350020062494888,16.0,0.0,182.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
13.5,10.42.0.2,254,50.8,19.477043478260878,26.813534618789948,16.0,0.0,237.70866141732284,5.748497292859706,64.0,0.0,1,1,204,0,wifi-phy-0-drones-host-2-0
128.5,10.42.0.2,350,70.0,14.206292263610338,19.24154905676038,,,181.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
112.5,10.42.0.2,500,100.0,9.985533066132241,7.218985504059755,16.0,0.0,150.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
235.0,10.42.0.2,500,100.0,9.985565130260532,7.2029855361888115,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
8.5,10.42.0.2,50,10.0,100.00375510204084,0.12204624928180431,16.0,0.0,258.96,10.343014994849106,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-2-0
6.0,10.42.0.2,50,10.0,99.99918367346937,0.1219192897075975,16.0,0.0,256.72,11.142930402689576,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
18.5,10.42.0.2,350,70.0,14.185948424068767,18.55270358653512,16.0,0.0,236.02,0.8376184003036352,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
68.5,10.42.0.2,350,70.0,14.130739255014296,19.374128408551076,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
197.5,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,150.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
113.5,10.42.0.2,350,70.0,14.13981661891119,19.244531730471135,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
28.5,10.42.0.2,350,70.0,14.199220630372496,17.95350721848406,16.0,0.0,255.72,31.95244317171746,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
101.0,10.42.0.2,350,70.0,14.217982808022912,19.036132880313264,,,180.82,0.3847374723575846,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
430.0,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
121.0,10.42.0.2,350,70.0,14.192595988538676,19.579188106540478,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
1095.0,10.42.0.2,500,100.0,9.985565130260303,7.202985536187445,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
1075.0,10.42.0.2,500,100.0,9.985565130260303,7.202985536187445,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
78.5,10.42.0.2,350,70.0,14.12500859598852,19.14876287092767,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
56.0,10.42.0.2,350,70.0,14.097902578796573,18.570617510728592,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
53.5,10.42.0.2,350,70.0,14.140229226361045,18.88264647914418,16.0,0.0,194.34,23.269970318516563,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
46.0,10.42.0.2,350,70.0,14.191117478510028,17.799843821486228,,,235.66,0.9731937202797689,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
355.0,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
66.0,10.42.0.2,350,70.0,14.171598853868185,19.164486379164476,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
41.0,10.42.0.2,350,70.0,14.135656160458467,19.02024224374476,,,240.82,10.143054139554662,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
6.0,10.42.0.2,50,10.0,99.99918367346937,0.1219192897075975,16.0,0.0,256.72,11.142930402689576,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-2-0
38.5,10.42.0.2,350,70.0,14.142085959885375,18.200527491444266,16.0,0.0,256.28,14.20486215640692,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-0-0
63.5,10.42.0.2,350,70.0,14.173719197707728,18.937651628260404,,,180.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
1147.5,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,151.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
108.5,10.42.0.2,350,70.0,14.165375358166175,19.765058942837822,16.0,0.0,183.0,0.0,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-2-0
13.5,10.42.0.2,270,54.0,18.319509293680294,25.673699009199378,16.0,0.0,228.67407407407407,28.628327050917065,64.0,0.0,2,2,204,0,wifi-phy-0-drones-host-1-0
65.0,10.42.0.2,500,100.0,9.980689378757534,9.635980650661132,16.0,0.0,150.0,34.03405108514902,64.0,0.0,2,2,0,1,wifi-phy-0-ZSPs-host-3-0
3.5,10.42.0.2,100,20.0,49.49838383838385,49.6332843939574,16.0,0.0,186.27,73.08523528156434,64.0,0.0,2,2,0,0,wifi-phy-0-ZSPs-host-3-0
51.0,10.42.0.2,350,70.0,14.122372492836677,18.40448887592081,,,219.98,24.984055660546463,64.0,0.0,1,1,300,0,wifi-phy-0-drones-host-1-0
452.5,10.42.0.2,500,100.0,9.985565130260532,7.202985536187673,16.0,0.0,151.0,32.03204808014025,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
