window_start,src_ip,n_packets,pkt_rate,mean_ipd_ms,jitter_ms,rssi_mean_dbm,rssi_std_dbm,mean_pkt_len,std_pkt_len,ttl_mean,ttl_std,n_unique_src,n_unique_dst,dup_ip_id,label,node
1.0,10.42.0.2,5,1.0,1003.17575,7.1975843994703705,16.0,0.0,239.6,39.99124904275934,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-0-0
3.5,10.42.0.2,5,1.0,1000.0040000000001,0.08168231142675743,16.0,0.0,263.2,6.457553716385176,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
6.0,10.42.0.2,5,1.0,1000.032,0.04039801975359864,16.0,0.0,263.2,6.457553716385176,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
8.5,10.42.0.2,5,1.0,1000.006,0.011832159565901425,16.0,0.0,267.2,1.3038404810405297,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
11.0,10.42.0.2,5,1.0,999.9379999999998,0.12137545056587884,16.0,0.0,261.8,14.463747785411636,64.0,0.0,1,1,0,0,wifi-phy-0-drones-host-0-0
13.5,10.42.0.2,23,4.6,183.85872727272724,374.23251567856477,16.0,0.0,236.8695652173913,7.238183774112546,64.0,0.0,1,1,18,0,wifi-phy-0-drones-host-0-0
16.0,10.42.0.2,35,7.0,118.8085882352941,306.43743178839236,16.0,0.0,235.0,1.1114378604524227,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
18.5,10.42.0.2,35,7.0,119.41647058823528,305.52489726488693,16.0,0.0,235.0,1.1114378604524227,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
21.0,10.42.0.2,35,7.0,118.68917647058824,302.65904208186174,16.0,0.0,235.6,0.8116794499134276,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
23.5,10.42.0.2,35,7.0,119.11082352941177,308.8178265115566,16.0,0.0,225.0,21.82685879154127,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
26.0,10.42.0.2,35,7.0,119.08764705882353,308.4582748198152,16.0,0.0,221.2,35.03762683341506,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
28.5,10.42.0.2,35,7.0,118.62211764705886,304.0286307543076,16.0,0.0,252.6,35.83475145392675,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
31.0,10.42.0.2,35,7.0,118.81035294117638,305.52771244230536,16.0,0.0,269.4,1.3762694674586164,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
33.5,10.42.0.2,35,7.0,118.74482352941192,306.01735510150684,16.0,0.0,269.4,1.0346923384727067,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
36.0,10.42.0.2,35,7.0,118.67529411764721,305.8124594906764,16.0,0.0,269.8,0.7592566023652967,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
38.5,10.42.0.2,35,7.0,118.79964705882362,307.9498495066506,16.0,0.0,260.8,12.824150011966163,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
41.0,10.42.0.2,35,7.0,119.64635294117652,307.14934195387525,16.0,0.0,247.6,14.038183224167364,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
43.5,10.42.0.2,35,7.0,118.83999999999997,303.1253866101109,16.0,0.0,236.8,0.7592566023652967,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
46.0,10.42.0.2,35,7.0,118.6938823529412,305.7134153345504,16.0,0.0,237.0,0.9074852129730301,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
48.5,10.42.0.2,35,7.0,118.73364705882348,305.64470917966685,16.0,0.0,236.0,1.2833778958394957,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
51.0,10.42.0.2,35,7.0,119.35529411764696,303.75806115892846,16.0,0.0,224.8,22.241720204315556,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
53.5,10.42.0.2,35,7.0,118.59388235294124,304.46285632277204,16.0,0.0,192.2,22.727024597575983,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
56.0,10.42.0.2,35,7.0,118.90411764705888,307.1770388469966,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
58.5,10.42.0.2,35,7.0,119.07647058823531,305.01633412271644,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-0-0
61.0,10.42.0.2,21,4.2,102.43000000000002,284.57321943570156,16.0,0.0,181.0,0.0,64.0,0.0,1,1,18,0,wifi-phy-0-drones-host-0-0
1.0,10.42.0.4,6,1.2,802.5406,395.7331572939525,16.0,0.0,229.66666666666666,43.2604515310077,64.0,0.0,3,2,0,1,wifi-phy-0-drones-host-0-0
3.5,10.42.0.4,6,1.2,800.0032000000001,394.39411669415176,16.0,0.0,249.33333333333334,34.453833845693666,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-0-0
6.0,10.42.0.4,5,1.0,1000.032,0.04039801975359864,16.0,0.0,263.2,6.457553716385176,64.0,0.0,1,1,0,1,wifi-phy-0-drones-host-0-0
8.5,10.42.0.4,5,1.0,1000.006,0.011832159565901425,16.0,0.0,267.2,1.3038404810405297,64.0,0.0,1,1,0,1,wifi-phy-0-drones-host-0-0
11.0,10.42.0.4,5,1.0,999.9379999999998,0.12137545056587884,16.0,0.0,261.8,14.463747785411636,64.0,0.0,1,1,0,1,wifi-phy-0-drones-host-0-0
13.5,10.42.0.4,23,4.6,183.85872727272724,374.23251567856477,16.0,0.0,236.8695652173913,7.238183774112546,64.0,0.0,1,1,18,1,wifi-phy-0-drones-host-0-0
16.0,10.42.0.4,35,7.0,118.8085882352941,306.43743178839236,16.0,0.0,235.0,1.1114378604524227,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
18.5,10.42.0.4,35,7.0,119.41647058823528,305.52489726488693,16.0,0.0,235.0,1.1114378604524227,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
21.0,10.42.0.4,35,7.0,118.68917647058824,302.65904208186174,16.0,0.0,235.6,0.8116794499134276,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
23.5,10.42.0.4,35,7.0,119.11082352941177,308.8178265115566,16.0,0.0,225.0,21.82685879154127,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
26.0,10.42.0.4,35,7.0,119.08764705882353,308.4582748198152,16.0,0.0,221.2,35.03762683341506,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
28.5,10.42.0.4,35,7.0,118.62211764705886,304.0286307543076,16.0,0.0,252.6,35.83475145392675,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
31.0,10.42.0.4,35,7.0,118.81035294117638,305.52771244230536,16.0,0.0,269.4,1.3762694674586164,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
33.5,10.42.0.4,35,7.0,118.74482352941192,306.01735510150684,16.0,0.0,269.4,1.0346923384727067,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
36.0,10.42.0.4,35,7.0,118.67529411764721,305.8124594906764,16.0,0.0,269.8,0.7592566023652967,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
38.5,10.42.0.4,35,7.0,118.79964705882362,307.9498495066506,16.0,0.0,260.8,12.824150011966163,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
41.0,10.42.0.4,35,7.0,119.64635294117652,307.14934195387525,16.0,0.0,247.6,14.038183224167364,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
43.5,10.42.0.4,35,7.0,118.83999999999997,303.1253866101109,16.0,0.0,236.8,0.7592566023652967,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
46.0,10.42.0.4,35,7.0,118.6938823529412,305.7134153345504,16.0,0.0,237.0,0.9074852129730301,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
48.5,10.42.0.4,35,7.0,118.73364705882348,305.64470917966685,16.0,0.0,236.0,1.2833778958394957,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
51.0,10.42.0.4,35,7.0,119.35529411764696,303.75806115892846,16.0,0.0,224.8,22.241720204315556,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
53.5,10.42.0.4,35,7.0,118.59388235294124,304.46285632277204,16.0,0.0,192.2,22.727024597575983,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
56.0,10.42.0.4,35,7.0,118.90411764705888,307.1770388469966,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
58.5,10.42.0.4,35,7.0,119.07647058823531,305.01633412271644,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-0-0
61.0,10.42.0.4,21,4.2,102.43000000000002,284.57321943570156,16.0,0.0,181.0,0.0,64.0,0.0,1,1,18,1,wifi-phy-0-drones-host-0-0
1.0,10.42.0.2,10,2.0,445.99855555555547,494.51498331689976,16.0,0.0,176.1,69.9975396393013,64.0,0.0,2,3,1,0,wifi-phy-0-drones-host-1-0
3.5,10.42.0.2,10,2.0,444.8245555555556,493.538168372712,16.0,0.0,188.1,77.17433367239252,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
6.0,10.42.0.2,10,2.0,444.8255555555554,493.53906273118844,16.0,0.0,188.1,77.17433367239252,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
8.5,10.42.0.2,10,2.0,444.8264444444445,493.49824001579884,16.0,0.0,190.4,78.85175965062543,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
11.0,10.42.0.2,10,2.0,444.79800000000006,493.51094182353773,16.0,0.0,187.9,76.40018906317503,64.0,0.0,2,2,0,0,wifi-phy-0-drones-host-1-0
13.5,10.42.0.2,25,5.0,168.54883333333328,361.1503809633496,16.0,0.0,225.36,33.63515026476517,64.0,0.0,2,2,18,0,wifi-phy-0-drones-host-1-0
16.0,10.42.0.2,35,7.0,118.80929411764703,306.43938001691174,,,233.0,1.1114378604524227,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
18.5,10.42.0.2,35,7.0,119.41647058823528,305.5249180645781,,,233.0,1.1114378604524227,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
21.0,10.42.0.2,35,7.0,118.68917647058824,302.6590530995014,,,233.6,0.8116794499134276,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
23.5,10.42.0.2,35,7.0,119.1237647058823,308.8533861486291,,,223.0,21.82685879154127,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
26.0,10.42.0.2,35,7.0,119.0794117647059,308.4359107026098,,,219.2,35.03762683341506,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
28.5,10.42.0.2,35,7.0,118.60117647058817,303.97044760154944,,,250.6,35.83475145392675,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
31.0,10.42.0.2,35,7.0,118.8101176470587,305.5271286712579,,,267.4,1.3762694674586164,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
33.5,10.42.0.2,35,7.0,118.74411764705887,306.0154252344115,,,267.4,1.0346923384727067,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
36.0,10.42.0.2,35,7.0,118.67505882352954,305.81183056722705,,,267.8,0.7592566023652967,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
38.5,10.42.0.2,35,7.0,118.80694117647064,307.96981612116144,,,258.8,12.824150011966163,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
41.0,10.42.0.2,35,7.0,119.65435294117658,307.1712771714981,,,245.6,14.038183224167364,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
43.5,10.42.0.2,35,7.0,118.83999999999997,303.1253575885328,,,234.8,0.7592566023652967,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
46.0,10.42.0.2,35,7.0,118.69411764705889,305.71403347378265,,,235.0,0.9074852129730301,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
48.5,10.42.0.2,35,7.0,118.73411764705884,305.64605275920024,,,234.0,1.2833778958394957,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
51.0,10.42.0.2,35,7.0,119.3682352941177,303.79317546908663,,,222.8,22.241720204315556,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
53.5,10.42.0.2,35,7.0,118.60705882352943,304.49852495508003,,,190.2,22.727024597575983,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
56.0,10.42.0.2,35,7.0,118.90411764705888,307.1770388469966,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
58.5,10.42.0.2,35,7.0,119.07647058823531,305.0163341227164,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
61.0,10.42.0.2,35,7.0,118.70058823529436,305.7404690827648,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
63.5,10.42.0.2,35,7.0,118.94529411764702,308.76641105454246,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
66.0,10.42.0.2,35,7.0,119.24058823529377,309.1635965361772,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
68.5,10.42.0.2,35,7.0,118.69352941176459,304.83678146608787,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
71.0,10.42.0.2,35,7.0,118.33294117647053,306.18187166847326,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
73.5,10.42.0.2,35,7.0,119.62882352941176,310.5546132587057,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
76.0,10.42.0.2,35,7.0,119.04352941176451,305.5169612494107,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
78.5,10.42.0.2,35,7.0,118.3705882352939,306.5604761077661,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
81.0,10.42.0.2,35,7.0,119.5711764705879,308.224930594191,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
83.5,10.42.0.2,35,7.0,118.66235294117648,305.9340434786091,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
86.0,10.42.0.2,35,7.0,118.34352941176466,309.15115855290435,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
88.5,10.42.0.2,35,7.0,119.09764705882337,308.6324511078141,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
91.0,10.42.0.2,35,7.0,119.39176470588234,304.3132987029569,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
93.5,10.42.0.2,35,7.0,118.36764705882321,306.1644998061065,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
96.0,10.42.0.2,35,7.0,119.1729411764705,311.9303567401815,,,179.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
98.5,10.42.0.2,35,7.0,118.85376470588227,305.0298091218082,,,179.6,0.49705012174770835,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
101.0,10.42.0.2,35,7.0,118.5437647058821,305.0813383506569,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
103.5,10.42.0.2,35,7.0,118.9790588235294,308.62980477025667,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
106.0,10.42.0.2,35,7.0,119.2802352941175,308.58115787537963,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
108.5,10.42.0.2,35,7.0,118.7043529411762,305.82781681719337,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
111.0,10.42.0.2,35,7.0,118.35258823529378,306.7980065540482,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
113.5,10.42.0.2,35,7.0,118.96023529411751,307.55639051066055,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
116.0,10.42.0.2,35,7.0,118.43317647058798,304.05070133473754,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
118.5,10.42.0.2,35,7.0,118.60435294117622,308.88330667725774,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
121.0,10.42.0.2,35,7.0,119.07082352941161,309.87355746730117,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
123.5,10.42.0.2,35,7.0,119.00729411764722,304.62368470193513,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
126.0,10.42.0.2,35,7.0,118.55611764705873,305.4699955066099,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
128.5,10.42.0.2,35,7.0,118.36435294117695,308.5368954279936,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
131.0,10.42.0.2,35,7.0,119.12670588235297,308.1559329609431,,,180.0,0.0,64.0,0.0,1,1,30,0,wifi-phy-0-drones-host-1-0
133.5,10.42.0.2,14,2.8,80.79292307692316,253.9964064344387,,,180.0,0.0,64.0,0.0,1,1,12,0,wifi-phy-0-drones-host-1-0
4.01,10.42.0.4,6,1.2,800.0032000000001,393.6807207305941,16.0,0.0,249.0,35.25904139366242,64.0,0.0,2,2,0,1,wifi-phy-0-drones-host-1-0
6.51,10.42.0.4,5,1.0,1000.0060000000002,0.01822086715842259,16.0,0.0,266.2,1.6431676725154984,64.0,0.0,1,1,0,1,wifi-phy-0-drones-host-1-0
9.01,10.42.0.4,5,1.0,1000.006,0.011832159565901425,16.0,0.0,267.2,1.3038404810405297,64.0,0.0,1,1,0,1,wifi-phy-0-drones-host-1-0
11.51,10.42.0.4,11,2.2,405.18439999999987,485.64230542719406,16.0,0.0,244.9090909090909,15.26731505834962,64.0,0.0,1,1,6,1,wifi-phy-0-drones-host-1-0
14.01,10.42.0.4,24,4.8,217.37947826086955,398.347766202704,16.0,0.0,236.83333333333334,7.0813083209412575,64.0,0.0,1,1,18,1,wifi-phy-0-drones-host-1-0
16.51,10.42.0.4,35,7.0,119.30211764705882,307.4027038607943,16.0,0.0,234.8,0.9941002434954165,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
19.01,10.42.0.4,35,7.0,146.84905882352945,334.693056526243,16.0,0.0,235.02857142857144,1.150082203857729,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
21.51,10.42.0.4,35,7.0,118.44023529411766,304.65040913374224,16.0,0.0,235.8,0.7592566023652967,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
24.01,10.42.0.4,35,7.0,146.94858823529407,338.36980392760665,16.0,0.0,223.42857142857142,22.891413384120458,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
26.51,10.42.0.4,35,7.0,119.47294117647064,306.33854565256064,16.0,0.0,227.6,39.89117549474998,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
29.01,10.42.0.4,34,6.8,121.92133333333331,308.0005465428707,16.0,0.0,254.6764705882353,34.16955989663038,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
31.51,10.42.0.4,35,7.0,118.70788235294118,307.56766451090357,16.0,0.0,269.6,1.2175191748701417,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
34.01,10.42.0.4,35,7.0,118.74482352941192,306.01735510150684,16.0,0.0,269.4,1.0346923384727067,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
36.51,10.42.0.4,35,7.0,118.87200000000006,305.85438008537864,16.0,0.0,270.2,0.7592566023652967,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
39.01,10.42.0.4,36,7.2,142.84960000000015,334.348920381106,16.0,0.0,260.1111111111111,13.298287274850264,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
41.51,10.42.0.4,35,7.0,118.755205882353,305.08200664293696,16.0,0.0,240.8,7.737608689724116,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
44.01,10.42.0.4,35,7.0,146.7887058823528,333.9666197063556,16.0,0.0,236.85714285714286,0.7724238832805372,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
46.51,10.42.0.4,35,7.0,118.67188235294117,305.92450694361236,16.0,0.0,236.8,0.9941002434954167,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
49.01,10.42.0.4,35,7.0,146.97752941176452,336.44022885711263,16.0,0.0,235.97142857142856,1.2481919697215291,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
51.51,10.42.0.4,35,7.0,119.10576470588238,301.67944165045907,16.0,0.0,213.8,27.189747202597825,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
54.01,10.42.0.4,35,7.0,146.85717647058826,335.7335266505322,16.0,0.0,190.6,21.41357458414144,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
56.51,10.42.0.4,35,7.0,118.93882352941176,307.82360800574475,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
59.01,10.42.0.4,35,7.0,146.50117647058823,335.20652264260167,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
61.51,10.42.0.4,35,7.0,118.60411764705874,306.51838669653205,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
64.01,10.42.0.4,35,7.0,146.9776470588237,338.7545203089664,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
66.51,10.42.0.4,35,7.0,119.1888235294117,307.2180095514161,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
69.01,10.42.0.4,35,7.0,146.98588235294102,335.8044724338483,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
71.51,10.42.0.4,35,7.0,118.49705882352963,308.77986013767776,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
74.01,10.42.0.4,35,7.0,146.76470588235279,338.8128831170528,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
76.51,10.42.0.4,35,7.0,118.86647058823532,303.8740874971882,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
79.01,10.42.0.4,35,7.0,146.96352941176454,338.19349290955546,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
81.51,10.42.0.4,35,7.0,118.36000000000017,306.50697203470133,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
84.01,10.42.0.4,35,7.0,146.63941176470567,337.02154158713716,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
86.51,10.42.0.4,35,7.0,118.65470588235304,309.0984803399114,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
89.01,10.42.0.4,35,7.0,146.99764705882333,338.2483335819031,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
91.51,10.42.0.4,35,7.0,118.43117647058843,302.3592287015054,16.0,0.0,181.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
94.01,10.42.0.4,35,7.0,146.9399999999999,337.8520383418821,16.0,0.0,181.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
96.51,10.42.0.4,35,7.0,119.21047058823534,309.65734158147916,16.0,0.0,181.2,0.40583972495671394,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
99.01,10.42.0.4,35,7.0,146.7502352941177,335.6766829522547,16.0,0.0,181.62857142857143,0.49024089430991147,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
101.51,10.42.0.4,35,7.0,118.47611764705883,307.1656679337124,16.0,0.0,182.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
104.01,10.42.0.4,35,7.0,146.98564705882356,338.5432005646874,16.0,0.0,182.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
106.51,10.42.0.4,35,7.0,119.29435294117621,306.0939161439622,16.0,0.0,182.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
109.01,10.42.0.4,35,7.0,146.84623529411772,336.7361097626222,16.0,0.0,182.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
111.51,10.42.0.4,35,7.0,119.15023529411762,309.4231277324171,16.0,0.0,182.0,0.0,64.0,0.0,1,1,30,1,wifi-phy-0-drones-host-1-0
114.01,10.42.0.4,35,7.0,146.48917647058823,337.81119230374276,16.0,0.0,182.0,0.0,64.0,0.0,1,1,29,1,wifi-phy-0-drones-host-1-0
